"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968146;19444;"VANIA FRANCISCA SILVA E SILVA";"VANIA ALVES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";15;"Válido";15;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968146;19444;"VANIA FRANCISCA SILVA E SILVA";"VANIA ALVES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";52;"Válido";52;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968160;19234;"RONALDO MARTINS DA SILVA";"RONALDO MARTINS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";18;"Válido";18;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968160;19234;"RONALDO MARTINS DA SILVA";"RONALDO MARTINS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";14;"Válido";14;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968143;19700;"IVANDERLICE PINHEIRO FROTA";"DECA PINHEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";35;"Válido";35;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968143;19700;"IVANDERLICE PINHEIRO FROTA";"DECA PINHEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";19;"Válido";19;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968156;19000;"EDER PAIVA DE OLIVEIRA";"EDER OLIVEIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";200;"Válido";200;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968156;19000;"EDER PAIVA DE OLIVEIRA";"EDER OLIVEIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";170;"Válido";170;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968152;19190;"ANTONIO LEONARDO DE ARAUJO SOUZA";"LEO ARAUJO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";18;"Válido";18;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968152;19190;"ANTONIO LEONARDO DE ARAUJO SOUZA";"LEO ARAUJO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";64;"Válido";64;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968161;19666;"HELOIZIO HELENO RIBEIRO DE CASTRO";"HELOY DE CASTRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";50;"Válido";50;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968161;19666;"HELOIZIO HELENO RIBEIRO DE CASTRO";"HELOY DE CASTRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";34;"Válido";34;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968157;19333;"ALZIRENE DIOGENES SALDANHA";"ALZIRENE DIOGENES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";109;"Válido";109;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968157;19333;"ALZIRENE DIOGENES SALDANHA";"ALZIRENE DIOGENES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";244;"Válido";244;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968153;19300;"HEITOR ANDRADE DE MACEDO NETO";"HEITOR NETO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";330;"Válido";330;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968153;19300;"HEITOR ANDRADE DE MACEDO NETO";"HEITOR NETO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";207;"Válido";207;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968145;19100;"RAILSON CORREIA DA COSTA";"RAILSON CORREIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";745;"Válido";745;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968145;19100;"RAILSON CORREIA DA COSTA";"RAILSON CORREIA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";1323;"Válido";1323;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968163;19358;"DJESSICA LUITLE DA SILVA";"DJESSICA DA SILVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";8;"Válido";8;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968163;19358;"DJESSICA LUITLE DA SILVA";"DJESSICA DA SILVA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";8;"Válido";8;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968148;19500;"BRUNA CAROLINE RODRIGUES DE ALBUQUERQUE";"BRUNA ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";57;"Válido";57;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968148;19500;"BRUNA CAROLINE RODRIGUES DE ALBUQUERQUE";"BRUNA ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";67;"Válido";67;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968144;19399;"JOSE RIBAMAR DA SILVA SANTOS";"JOSE RIBAMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";38;"Válido";38;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968144;19399;"JOSE RIBAMAR DA SILVA SANTOS";"JOSE RIBAMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";10;"Válido";10;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968162;19110;"JULIANE SANTOS PARDO SMITH";"JULIANE SMITH";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";11;"Válido";11;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968162;19110;"JULIANE SANTOS PARDO SMITH";"JULIANE SMITH";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968141;19555;"JOSIMAR DA SILVA RIBEIRO";"JOSIMAR RIBEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";82;"Válido";82;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968141;19555;"JOSIMAR DA SILVA RIBEIRO";"JOSIMAR RIBEIRO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";180;"Válido";180;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968147;19242;"ANTONIO DALIO DE ALMEIDA";"PASTOR ANTONIO ALMEIDA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";43;"Válido";43;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968147;19242;"ANTONIO DALIO DE ALMEIDA";"PASTOR ANTONIO ALMEIDA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";12;"Válido";12;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968154;19191;"RAFAEL ANTONIO DO VALE ISRAEL";"RAFAEL DO VALE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";70;"Válido";70;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968154;19191;"RAFAEL ANTONIO DO VALE ISRAEL";"RAFAEL DO VALE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";88;"Válido";88;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968159;19800;"GEANE NASCIMENTO BEZERRA";"GEANE NASCIMENTO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968159;19800;"GEANE NASCIMENTO BEZERRA";"GEANE NASCIMENTO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";0;"Válido";0;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";1;13;"Vereador";10000968164;19456;"ISMAEL TAVARES DA COSTA";"ISMAEL TAVARES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";441;"Válido";441;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01392";"RIO BRANCO";1392;"RIO BRANCO";9;13;"Vereador";10000968164;19456;"ISMAEL TAVARES DA COSTA";"ISMAEL TAVARES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";19;"PODE";"Podemos";-1;"#NULO#";"#NULO#";"#NULO#";10000112582;"PARTIDO ISOLADO";"PODE";"N";521;"Válido";521;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01112";"EPITACIOLÂNDIA";1112;"EPITACIOLÂNDIA";6;13;"Vereador";10001215815;13024;"ANTÔNIO JOSE DA SILVA ALBUQUERQUE";"GAEL ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";10000149706;"PARTIDO ISOLADO";"PT";"N";4;"Válido";4;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01112";"EPITACIOLÂNDIA";1112;"EPITACIOLÂNDIA";6;13;"Vereador";10001215817;13000;"MARIVANIA TAVARES MENDES NASCIMENTO";"VANIA MENDES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";10000149706;"PARTIDO ISOLADO";"PT";"N";124;"Válido";124;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01112";"EPITACIOLÂNDIA";1112;"EPITACIOLÂNDIA";6;13;"Vereador";10001215822;13333;"ADELSON GONÇALVES DOS SANTOS";"ADELSON GONÇALVES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";10000149706;"PARTIDO ISOLADO";"PT";"N";231;"Válido";231;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01112";"EPITACIOLÂNDIA";1112;"EPITACIOLÂNDIA";6;13;"Vereador";10001215821;13300;"POLIANA DA SILVA CALDAS";"POLIANA CALDAS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";10000149706;"PARTIDO ISOLADO";"PT";"N";4;"Válido";4;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01112";"EPITACIOLÂNDIA";1112;"EPITACIOLÂNDIA";6;13;"Vereador";10001215818;13100;"VALDECIR AQUINO DE ANDRADE";"PROFESSOR VALDECIR AQUINO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";10000149706;"PARTIDO ISOLADO";"PT";"N";6;"Válido";6;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01112";"EPITACIOLÂNDIA";1112;"EPITACIOLÂNDIA";6;13;"Vereador";10001215813;13400;"FLÁVIA INGRID DA SILVA";"FLÁVIA INGRID";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";10000149706;"PARTIDO ISOLADO";"PT";"N";4;"Válido";4;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01074";"CRUZEIRO DO SUL";1074;"CRUZEIRO DO SUL";4;13;"Vereador";10001203133;77710;"MANOEL EVILAZIO FARIAS MARTINS";"EVILAZIO BOLA DE OURO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";77;"SOLIDARIEDADE";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";10000147973;"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";167;"Válido";167;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01074";"CRUZEIRO DO SUL";1074;"CRUZEIRO DO SUL";4;13;"Vereador";10001203129;77333;"RAIMUNDO BEZERRA DA COSTA";"RAIMUNDO ROCHIN";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";77;"SOLIDARIEDADE";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";10000147973;"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";67;"Válido";67;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01074";"CRUZEIRO DO SUL";1074;"CRUZEIRO DO SUL";4;13;"Vereador";10001203127;77999;"ANTONIO DA SILVA NASCIMENTO";"ANTONIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";77;"SOLIDARIEDADE";"Solidariedade";-1;"#NULO#";"#NULO#";"#NULO#";10000147973;"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";63;"Válido";63;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01457";"SENA MADUREIRA";1457;"SENA MADUREIRA";3;13;"Vereador";10000984083;14777;"JOSÉ ANTONIO ROMANA TEIXEIRA";"ZÉ ANTÔNIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";10000115092;"PARTIDO ISOLADO";"PTB";"N";265;"Válido";265;5;"SUPLENTE"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AC";"01457";"SENA MADUREIRA";1457;"SENA MADUREIRA";3;13;"Vereador";10000984094;14144;"FRANCISCO DE SOUZA CARVALHO";"FRANCISCO CAZUMBÁ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";10000115092;"PARTIDO ISOLADO";"PTB";"N";226;"Válido";226;5;"SUPLENTE"
