"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27251";"CAJUEIRO";27251;"CAJUEIRO";5;13;"Vereador";20001137162;15333;"SILVINO VIEIRA DE ALMEIDA NETO";"SILVINO ALMEIDA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000137923;"PARTIDO ISOLADO";"MDB";"N";435;"Válido";435;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28657";"SÃO JOSÉ DA LAJE";28657;"SÃO JOSÉ DA LAJE";16;13;"Vereador";20000801185;14789;"MARCIO ROBERTO ANDRADE LYRA";"MARCINHO LYRA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000078913;"PARTIDO ISOLADO";"PTB";"N";579;"Válido";579;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27758";"JOAQUIM GOMES";27758;"JOAQUIM GOMES";53;13;"Vereador";20001219962;14111;"PAULO HENRIQUE BATISTA GOMES BARROS";"PAULINHO BATISTA";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";20000150342;"PARTIDO ISOLADO";"PTB";"N";414;"Válido";414;3;"ELEITO POR MÉDIA"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28550";"ROTEIRO";28550;"ROTEIRO";18;13;"Vereador";20000981051;23123;"LAUDECI PEREIRA DA SILVA";"LAUDECI";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000114615;"PARTIDO ISOLADO";"CIDADANIA";"N";0;"Válido";0;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28550";"ROTEIRO";28550;"ROTEIRO";18;11;"Prefeito";20000922575;18;"MARIA CICERA DOS SANTOS FILHA ALVES";"IRMÃ TÔ";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000106133;"PARTIDO ISOLADO";"REDE";"N";75;"Válido";75;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27235";"CACIMBINHAS";27235;"CACIMBINHAS";46;11;"Prefeito";20001176199;23;"JOSE RAFAEL GOMES PARANHOS";"RAFAEL PARANHOS";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000144805;"PARTIDO ISOLADO";"CIDADANIA";"N";452;"Válido";452;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28754";"SÃO SEBASTIÃO";28754;"SÃO SEBASTIÃO";49;11;"Prefeito";20000921993;18;"ANTONIO CARLOS DOS SANTOS";"TOINHO DO PETRUCIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000106063;"PARTIDO ISOLADO";"REDE";"N";143;"Válido";143;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20001181280;23456;"MANOEL MESSIAS AQUINO";"MESSIAS AQUINO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";6;"Válido";6;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20001181280;23456;"MANOEL MESSIAS AQUINO";"MESSIAS AQUINO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";7;"Válido";7;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20001181280;23456;"MANOEL MESSIAS AQUINO";"MESSIAS AQUINO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";48;"Válido";48;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20001181280;23456;"MANOEL MESSIAS AQUINO";"MESSIAS AQUINO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";6;"Válido";6;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20001181280;23456;"MANOEL MESSIAS AQUINO";"MESSIAS AQUINO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";5;"Válido";5;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20001181277;23123;"HÉLIA THYANA MELO DA SILVA RODRIGUES";"HÉLIA RODRIGUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";28;"Válido";28;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20001181277;23123;"HÉLIA THYANA MELO DA SILVA RODRIGUES";"HÉLIA RODRIGUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";27;"Válido";27;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20001181277;23123;"HÉLIA THYANA MELO DA SILVA RODRIGUES";"HÉLIA RODRIGUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";53;"Válido";53;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20001181277;23123;"HÉLIA THYANA MELO DA SILVA RODRIGUES";"HÉLIA RODRIGUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";44;"Válido";44;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20001181277;23123;"HÉLIA THYANA MELO DA SILVA RODRIGUES";"HÉLIA RODRIGUES";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";36;"Válido";36;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20001181278;23222;"WEVERTON MARQUES DE ALBUQUERQUE";"WEVERTON ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";35;"Válido";35;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20001181278;23222;"WEVERTON MARQUES DE ALBUQUERQUE";"WEVERTON ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";89;"Válido";89;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20001181278;23222;"WEVERTON MARQUES DE ALBUQUERQUE";"WEVERTON ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";20;"Válido";20;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20001181278;23222;"WEVERTON MARQUES DE ALBUQUERQUE";"WEVERTON ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";34;"Válido";34;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20001181278;23222;"WEVERTON MARQUES DE ALBUQUERQUE";"WEVERTON ALBUQUERQUE";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";8;"Válido";8;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20001181282;23000;"FÁTIMA CRISTINA DA RESSURREIÇÃO ROMAR";"FÁTIMA ROMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";17;"Válido";17;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20001181282;23000;"FÁTIMA CRISTINA DA RESSURREIÇÃO ROMAR";"FÁTIMA ROMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";103;"Válido";103;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20001181282;23000;"FÁTIMA CRISTINA DA RESSURREIÇÃO ROMAR";"FÁTIMA ROMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";29;"Válido";29;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20001181282;23000;"FÁTIMA CRISTINA DA RESSURREIÇÃO ROMAR";"FÁTIMA ROMAR";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";23;"CIDADANIA";"Cidadania";-1;"#NULO#";"#NULO#";"#NULO#";20000145410;"PARTIDO ISOLADO";"CIDADANIA";"N";39;"Válido";39;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000928768;18888;"LUCELI PEREIRA MERGULHAO DE BRITO";"LUCELI MERGULHAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";8;"Válido";8;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000928768;18888;"LUCELI PEREIRA MERGULHAO DE BRITO";"LUCELI MERGULHAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";35;"Válido";35;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000928768;18888;"LUCELI PEREIRA MERGULHAO DE BRITO";"LUCELI MERGULHAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";4;"Válido";4;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000928768;18888;"LUCELI PEREIRA MERGULHAO DE BRITO";"LUCELI MERGULHAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";90;"Válido";90;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000928768;18888;"LUCELI PEREIRA MERGULHAO DE BRITO";"LUCELI MERGULHAO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";17;"Válido";17;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";33;13;"Vereador";20000928766;18777;"CARLOS ALBERTO FERREIRA DA SILVA";"CARLOS RODOVIÁRIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";7;"Válido";7;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";1;13;"Vereador";20000928766;18777;"CARLOS ALBERTO FERREIRA DA SILVA";"CARLOS RODOVIÁRIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";4;"Válido";4;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";3;13;"Vereador";20000928766;18777;"CARLOS ALBERTO FERREIRA DA SILVA";"CARLOS RODOVIÁRIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";5;"Válido";5;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";54;13;"Vereador";20000928766;18777;"CARLOS ALBERTO FERREIRA DA SILVA";"CARLOS RODOVIÁRIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";25;"Válido";25;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";27855;"MACEIÓ";2;13;"Vereador";20000928766;18777;"CARLOS ALBERTO FERREIRA DA SILVA";"CARLOS RODOVIÁRIO";"#NULO#";12;"APTO";2;"DEFERIDO";"PARTIDO ISOLADO";18;"REDE";"Rede Sustentabilidade";-1;"#NULO#";"#NULO#";"#NULO#";20000107009;"PARTIDO ISOLADO";"REDE";"N";7;"Válido";7;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27065";"JEQUIÁ DA PRAIA";27065;"JEQUIÁ DA PRAIA";18;11;"Prefeito";20001064318;10;"JEANNYNE BELTRÃO LIMA SIQUEIRA";"JEANNYNE BELTRÃO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";20000128704;"JEQUIÁ PARA O BEM";"REPUBLICANOS / PSD";"N";2604;"Válido";2604;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28690";"SÃO LUÍS DO QUITUNDE";28690;"SÃO LUÍS DO QUITUNDE";17;11;"Prefeito";20000730872;45;"ANTONIO DA SILVA PEDRO JUNIOR";"JUNIOR PEDRO";"#NULO#";12;"APTO";16;"DEFERIDO COM RECURSO";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";20000068380;"MUDAR PARA O POVO SER FELIZ";"PDT / PP / PSDB";"N";6631;"Válido";6631;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27537";"FELIZ DESERTO";27537;"FELIZ DESERTO";7;11;"Prefeito";20000702549;70;"ALEANDRA DE OLIVEIRA SANTOS";"ALEANDRA OLIVEIRA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";70;"AVANTE";"AVANTE";-1;"#NULO#";"#NULO#";"#NULO#";20000065171;"RESGATAR E RECONSTRUIR FELIZ DESERTO";"AVANTE / PT";"N";50;"Válido";50;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28576";"SANTA LUZIA DO NORTE";28576;"SANTA LUZIA DO NORTE";8;11;"Prefeito";20000950744;10;"JULLIANA MATEUS RODRIGUES RAMALHO";"JULLIANA MATEUS";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";20000110066;"JUNTOS POR AMOR A SANTA LUZIA DO NORTE";"REPUBLICANOS / PSC";"N";1451;"Válido";1451;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"28673";"SÃO JOSÉ DA TAPERA";28673;"SÃO JOSÉ DA TAPERA";51;11;"Prefeito";20001239044;45;"COSME DAMIÃO SANTOS SILVA";"COSME GUEDES";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";20000153282;"UMA NOVA HISTÓRIA PARA TAPERA";"PSDB / PATRIOTA";"N";1541;"Válido";1541;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27057";"ARAPIRACA";27057;"ARAPIRACA";55;11;"Prefeito";20000909917;10;"FABIANA CAVALCANTE PESSOA";"FABIANA PESSOA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";20000104371;"JUNTOS SOMOS TODOS ARAPIRACA";"REPUBLICANOS / PSD / AVANTE / PSL";"N";6902;"Válido";6902;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27057";"ARAPIRACA";27057;"ARAPIRACA";22;11;"Prefeito";20000909917;10;"FABIANA CAVALCANTE PESSOA";"FABIANA PESSOA";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";20000104371;"JUNTOS SOMOS TODOS ARAPIRACA";"REPUBLICANOS / PSD / AVANTE / PSL";"N";13972;"Válido";13972;4;"NÃO ELEITO"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"AL";"27413";"COLÔNIA LEOPOLDINA";27413;"COLÔNIA LEOPOLDINA";16;11;"Prefeito";20000801367;45;"RUBENS SEVERINO DA SILVA";"RUBINHO";"#NULO#";12;"APTO";2;"DEFERIDO";"COLIGAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";20000078944;"JUNTOS VAMOS CONSTRUIR UMA NOVA HISTÓRIA";"REPUBLICANOS / PDT / PSDB / DEM";"N";4427;"Válido";4427;4;"NÃO ELEITO"
